genome	species	repgenome	repgenome_n50	repgenome_dataset	label	clade
GCA_015385125.1_PDT000741969.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27640	ncbi	human	II
GCA_015385065.1_PDT000742006.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38931	ncbi	human	II
GCA_015385105.1_PDT000741965.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32533	ncbi	human	II
GCA_015385085.1_PDT000741991.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25833	ncbi	human	II
GCA_015385045.1_PDT000741993.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40671	ncbi	human	II
GCA_015385025.1_PDT000741999.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23830	ncbi	human	II
GCA_015385005.1_PDT000741998.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34246	ncbi	human	II
GCA_015384965.1_PDT000742013.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40682	ncbi	human	II
GCA_015384985.1_PDT000741997.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	41479	ncbi	human	II
GCA_015384945.1_PDT000742007.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	55468	ncbi	human	II
GCA_015384925.1_PDT000741973.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27800	ncbi	human	II
GCA_015384905.1_PDT000742009.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25438	ncbi	human	II
GCA_015384885.1_PDT000741963.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39580	ncbi	human	II
GCA_015384865.1_PDT000742002.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32555	ncbi	human	II
GCA_015384825.1_PDT000741978.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	14931	ncbi	human	II
GCA_015384845.1_PDT000742005.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	43590	ncbi	human	II
GCA_015384805.1_PDT000742004.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	45268	ncbi	human	II
GCA_015384785.1_PDT000741995.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28636	ncbi	human	II
GCA_015384765.1_PDT000742000.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26168	ncbi	human	II
GCA_015384745.1_PDT000741979.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33298	ncbi	human	II
GCA_015384705.1_PDT000742016.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40671	ncbi	human	II
GCA_015384715.1_PDT000742019.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30664	ncbi	human	II
GCA_015384685.1_PDT000741994.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28122	ncbi	human	II
GCA_015384665.1_PDT000742024.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33880	ncbi	human	II
GCA_015384625.1_PDT000741996.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	45268	ncbi	human	II
GCA_015384645.1_PDT000741974.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23786	ncbi	human	II
GCA_015384605.1_PDT000742017.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36427	ncbi	human	II
GCA_015384585.1_PDT000742023.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34661	ncbi	human	II
GCA_015384565.1_PDT000741975.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26952	ncbi	human	II
GCA_015384545.1_PDT000741976.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39182	ncbi	human	II
GCA_015384515.1_PDT000742010.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	45228	ncbi	human	II
GCA_015384505.1_PDT000742001.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33786	ncbi	human	II
GCA_015384485.1_PDT000742003.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34330	ncbi	human	II
GCA_015384465.1_PDT000742012.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32181	ncbi	human	II
GCA_015384445.1_PDT000742008.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	51330	ncbi	human	II
GCA_015384425.1_PDT000742014.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32932	ncbi	human	II
GCA_015384375.1_PDT000742015.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31180	ncbi	human	II
GCA_015384365.1_PDT000742020.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27847	ncbi	human	II
GCA_015384355.1_PDT000742025.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25700	ncbi	human	II
GCA_015384345.1_PDT000741977.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21680	ncbi	human	II
GCA_015384325.1_PDT000742018.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21912	ncbi	human	II
GCA_015384305.1_PDT000742039.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36568	ncbi	human	II
GCA_015384235.1_PDT000742030.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24363	ncbi	human	II
GCA_015383725.1_PDT000742073.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31842	ncbi	human	II
GCA_015383685.1_PDT000742095.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27912	ncbi	human	II
GCA_015383705.1_PDT000742098.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	35388	ncbi	human	II
GCA_015383665.1_PDT000742063.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31657	ncbi	human	II
GCA_015383645.1_PDT000742067.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	18616	ncbi	human	II
GCA_015383625.1_PDT000742089.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21230	ncbi	human	II
GCA_015383605.1_PDT000742075.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33639	ncbi	human	II
GCA_015383585.1_PDT000742056.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30050	ncbi	human	II
GCA_015383565.1_PDT000742080.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19313	ncbi	human	II
GCA_015383525.1_PDT000742074.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20928	ncbi	human	II
GCA_015383545.1_PDT000742059.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27920	ncbi	human	II
GCA_015383485.1_PDT000742084.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31663	ncbi	human	II
GCA_015383505.1_PDT000742082.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23874	ncbi	human	II
GCA_015383465.1_PDT000742078.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24435	ncbi	human	II
GCA_015383445.1_PDT000742099.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40846	ncbi	human	II
GCA_015383425.1_PDT000742061.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24259	ncbi	human	II
GCA_015383405.1_PDT000742066.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38024	ncbi	human	II
GCA_015383375.1_PDT000742058.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	17408	ncbi	human	II
GCA_015383365.1_PDT000742077.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	18984	ncbi	human	II
GCA_015383345.1_PDT000742093.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20168	ncbi	human	II
GCA_015383325.1_PDT000742079.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30336	ncbi	human	II
GCA_015383305.1_PDT000742081.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28820	ncbi	human	II
GCA_015383265.1_PDT000742076.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29785	ncbi	human	II
GCA_015383225.1_PDT000742104.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28408	ncbi	human	II
GCA_015383245.1_PDT000742064.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23530	ncbi	human	II
GCA_015383205.1_PDT000742053.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38045	ncbi	human	II
GCA_015383185.1_PDT000742070.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29789	ncbi	human	II
GCA_015383125.1_PDT000742062.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16719	ncbi	human	II
GCA_015383145.1_PDT000742094.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30489	ncbi	human	II
GCA_015383095.1_PDT000742086.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36235	ncbi	human	II
GCA_015383085.1_PDT000742057.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26859	ncbi	human	II
GCA_015383065.1_PDT000742083.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20718	ncbi	human	II
GCA_015383045.1_PDT000742068.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21843	ncbi	human	II
GCA_015383025.1_PDT000742054.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21472	ncbi	human	II
GCA_015383005.1_PDT000742065.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24437	ncbi	human	II
GCA_015382985.1_PDT000742106.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	15215	ncbi	human	II
GCA_015382965.1_PDT000742055.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23065	ncbi	human	II
GCA_015382945.1_PDT000742085.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30599	ncbi	human	II
GCA_015382925.1_PDT000742087.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29851	ncbi	human	II
GCA_015382905.1_PDT000742172.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	42888	ncbi	human	II
GCA_015382885.1_PDT000742133.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	49118	ncbi	human	II
GCA_015382865.1_PDT000742132.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24336	ncbi	human	II
GCA_015382845.1_PDT000742141.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34184	ncbi	human	II
GCA_015382825.1_PDT000742144.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	42344	ncbi	human	II
GCA_015382805.1_PDT000742131.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28034	ncbi	human	II
GCA_015382765.1_PDT000742110.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36075	ncbi	human	II
GCA_015382775.1_PDT000742176.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30090	ncbi	human	II
GCA_015382745.1_PDT000742174.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31135	ncbi	human	II
GCA_015382725.1_PDT000742159.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23653	ncbi	human	II
GCA_015382685.1_PDT000742115.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	41542	ncbi	human	II
GCA_015382705.1_PDT000742143.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24409	ncbi	human	II
GCA_015382605.1_PDT000742100.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	43589	ncbi	human	II
GCA_015382655.1_PDT000742113.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	44497	ncbi	human	II
GCA_015382645.1_PDT000742129.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27428	ncbi	human	II
GCA_015382625.1_PDT000742150.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47872	ncbi	human	II
GCA_015382585.1_PDT000742138.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22992	ncbi	human	II
GCA_015382505.1_PDT000742161.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	42886	ncbi	human	II
GCA_015382525.1_PDT000742117.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40681	ncbi	human	II
GCA_015382465.1_PDT000742137.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16880	ncbi	human	II
GCA_015382485.1_PDT000742108.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31828	ncbi	human	II
GCA_015382395.1_PDT000742124.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40396	ncbi	human	II
GCA_015382385.1_PDT000742167.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33386	ncbi	human	II
GCA_015382415.1_PDT000742123.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40489	ncbi	human	II
GCA_015382405.1_PDT000742128.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26472	ncbi	human	II
GCA_015382365.1_PDT000742162.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	49988	ncbi	human	II
GCA_015382345.1_PDT000742158.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25673	ncbi	human	II
GCA_015382325.1_PDT000742114.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27763	ncbi	human	II
GCA_015382305.1_PDT000742111.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40375	ncbi	human	II
GCA_015382285.1_PDT000742140.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39091	ncbi	human	II
GCA_015382265.1_PDT000742155.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33088	ncbi	human	II
GCA_015382245.1_PDT000742126.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33318	ncbi	human	II
GCA_015382225.1_PDT000742136.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19260	ncbi	human	II
GCA_015382205.1_PDT000742109.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21610	ncbi	human	II
GCA_015382165.1_PDT000742154.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25515	ncbi	human	II
GCA_015382185.1_PDT000742170.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36490	ncbi	human	II
GCA_015382145.1_PDT000742122.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39229	ncbi	human	II
GCA_015382105.1_PDT000742163.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40262	ncbi	human	II
GCA_015382085.1_PDT000742134.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40936	ncbi	human	II
GCA_015382065.1_PDT000742168.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34447	ncbi	human	II
GCA_015381905.1_PDT000742178.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22879	ncbi	human	II
GCA_015381765.1_PDT000742173.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27625	ncbi	human	II
GCA_015381585.1_PDT000742220.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26200	ncbi	human	II
GCA_015381545.1_PDT000742193.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30615	ncbi	human	II
GCA_015381525.1_PDT000742224.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29812	ncbi	human	II
GCA_015381485.1_PDT000742194.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40682	ncbi	human	II
GCA_015381455.1_PDT000742211.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27970	ncbi	human	II
GCA_015381435.1_PDT000742214.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28794	ncbi	human	II
GCA_015381405.1_PDT000742215.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	13338	ncbi	human	II
GCA_015381385.1_PDT000742195.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	42888	ncbi	human	II
GCA_015381365.1_PDT000742180.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29392	ncbi	human	II
GCA_015381345.1_PDT000742197.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23302	ncbi	human	II
GCA_015381285.1_PDT000742187.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	30564	ncbi	human	II
GCA_015381305.1_PDT000742204.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	37671	ncbi	human	II
GCA_015381245.1_PDT000742181.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22495	ncbi	human	II
GCA_015381225.1_PDT000742199.1	Enterococcus lactis	GCA_003269465.1_ASM326946v1	91053	ncbi	human	II
GCA_015381185.1_PDT000742188.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40080	ncbi	human	II
GCA_015381205.1_PDT000742209.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24930	ncbi	human	II
GCA_015381165.1_PDT000742221.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	49377	ncbi	human	II
GCA_015381125.1_PDT000742177.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38408	ncbi	human	II
GCA_015381065.1_PDT000742219.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	42888	ncbi	human	II
GCA_015380965.1_PDT000742223.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26982	ncbi	human	II
GCA_015380905.1_PDT000742184.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47506	ncbi	human	II
GCA_015380885.1_PDT000742218.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34349	ncbi	human	II
GCA_015380865.1_PDT000742179.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29846	ncbi	human	II
GCA_015380825.1_PDT000742216.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31643	ncbi	human	II
GCA_015380805.1_PDT000742185.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27703	ncbi	human	II
GCA_015380785.1_PDT000742186.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32794	ncbi	human	II
GCA_015380745.1_PDT000742203.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27599	ncbi	human	II
GCA_015380755.1_PDT000742210.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48584	ncbi	human	II
GCA_015380715.1_PDT000742208.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48405	ncbi	human	II
GCA_015380685.1_PDT000742183.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	55432	ncbi	human	II
GCA_015380665.1_PDT000742222.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33705	ncbi	human	II
GCA_015380645.1_PDT000742206.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48184	ncbi	human	II
GCA_015380625.1_PDT000742191.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	29800	ncbi	human	II
GCA_015380605.1_PDT000742213.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36287	ncbi	human	II
GCA_015380565.1_PDT000742190.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40080	ncbi	human	II
GCA_015380525.1_PDT000742225.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48185	ncbi	human	II
GCA_015380505.1_PDT000742192.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32303	ncbi	human	II
GCA_015380485.1_PDT000742182.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	36567	ncbi	human	II
GCA_015377705.1_PDT000742751.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47472	ncbi	human	II
GCA_015377655.1_PDT000742756.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19547	ncbi	human	II
GCA_015377615.1_PDT000742752.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40559	ncbi	human	II
GCA_015377565.1_PDT000742755.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21628	ncbi	human	II
GCA_015377545.1_PDT000742754.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	39580	ncbi	human	II
GCA_015377425.1_PDT000742757.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	14561	ncbi	human	II
GCA_015377325.1_PDT000742767.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	13278	ncbi	human	II
GCA_015377305.1_PDT000742758.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28033	ncbi	human	II
GCA_015377165.1_PDT000742762.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31303	ncbi	human	II
GCA_015377105.1_PDT000742759.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	37671	ncbi	human	II
GCA_015377065.1_PDT000742760.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	50101	ncbi	human	II
GCA_015377045.1_PDT000742764.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48522	ncbi	human	II
GCA_015377025.1_PDT000742763.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48184	ncbi	human	II
GCA_015377005.1_PDT000742765.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	53982	ncbi	human	II
GCA_015376965.1_PDT000742766.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	51426	ncbi	human	II
GCA_015376945.1_PDT000742768.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	22914	ncbi	human	II
GCA_015376925.1_PDT000742769.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	46296	ncbi	human	II
GCA_015376905.1_PDT000742770.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	43590	ncbi	human	II
GCA_015376885.1_PDT000742771.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	45268	ncbi	human	II
GCA_015376865.1_PDT000742772.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	47812	ncbi	human	II
GCA_015376825.1_PDT000742775.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	45269	ncbi	human	II
GCA_015376805.1_PDT000742778.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	18697	ncbi	human	II
GCA_015376765.1_PDT000742779.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16204	ncbi	human	II
GCA_015376705.1_PDT000742777.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	16820	ncbi	human	II
GCA_015376685.1_PDT000742782.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	38051	ncbi	human	II
GCA_015370625.1_PDT000742842.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	27858	ncbi	human	II
GCA_015370505.1_PDT000742882.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	48184	ncbi	human	II
GCA_015370485.1_PDT000742836.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	23329	ncbi	human	II
GCA_015370465.1_PDT000742871.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31843	ncbi	human	II
GCA_015370435.1_PDT000742838.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	14393	ncbi	human	II
GCA_015370425.1_PDT000742873.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	33867	ncbi	human	II
GCA_015370405.1_PDT000742872.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19742	ncbi	human	II
GCA_015370385.1_PDT000742833.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	43591	ncbi	human	II
GCA_015370365.1_PDT000742875.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	28635	ncbi	human	II
GCA_015370345.1_PDT000742885.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	24370	ncbi	human	II
GCA_015370325.1_PDT000742883.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	40670	ncbi	human	II
GCA_015370305.1_PDT000742884.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	20941	ncbi	human	II
GCA_015370285.1_PDT000742834.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	13232	ncbi	human	II
GCA_015370265.1_PDT000742893.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34519	ncbi	human	II
GCA_015370225.1_PDT000742824.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	32178	ncbi	human	II
GCA_015370205.1_PDT000742830.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	26485	ncbi	human	II
GCA_015370185.1_PDT000742827.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	34304	ncbi	human	II
GCA_015370165.1_PDT000742826.1	Enterococcus faecium B	GCA_015767715.1_ASM1576771v1	59509	ncbi	human	II
GCA_015370145.1_PDT000742831.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	25502	ncbi	human	II
GCA_015370125.1_PDT000742844.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	37940	ncbi	human	II
GCA_015370105.1_PDT000742832.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	31264	ncbi	human	II
GCA_015370085.1_PDT000742843.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	21231	ncbi	human	II
GCA_015370045.1_PDT000742846.1	Enterococcus faecium A	GCA_009938075.1_ASM993807v1	19285	ncbi	human	II
