genome	completeness	contamination	strain_heterogeneity	genome_size	phylosift_flag	n50	num_comp	dataset
GCA_015294225.1_PDT000785293.1	98.48	2.06	83.33	3083174	3.0	64288	149	ncbi
GCA_015294265.1_PDT000794892.1	98.99	4.04	100.0	2990293	3.0	147783	78	ncbi
GCA_015294285.1_PDT000800215.1	98.99	3.03	100.0	2803866	3.0	156708	40	ncbi
GCA_015294305.1_PDT000788213.1	98.99	2.02	100.0	2767677	3.0	119770	48	ncbi
GCA_015294365.1_PDT000744501.1	98.99	5.05	100.0	3124589	3.0	124967	71	ncbi
GCA_015294385.1_PDT000744125.1	98.99	8.08	100.0	3133013	3.0	354395	37	ncbi
GCA_015294405.1_PDT000744121.1	98.99	10.1	100.0	3181396	4.0	354395	37	ncbi
GCA_015294425.1_PDT000744126.1	98.99	7.07	100.0	2999574	3.0	605855	21	ncbi
GCA_015294445.1_PDT000744120.1	98.99	10.1	100.0	3178727	4.0	354395	37	ncbi
GCA_015294465.1_PDT000744114.1	98.99	5.05	100.0	3143375	3.0	200560	44	ncbi
GCA_015294505.1_PDT000744083.1	98.99	5.05	100.0	3159258	3.0	233655	48	ncbi
GCA_015294525.1_PDT000744084.1	98.99	8.08	100.0	3181760	3.0	262874	49	ncbi
GCA_015294545.1_PDT000744075.1	98.99	8.08	100.0	3065905	4.0	166332	35	ncbi
GCA_015294565.1_PDT000744081.1	98.99	12.12	100.0	3259596	3.0	233655	50	ncbi
GCA_015294585.1_PDT000744071.1	98.99	9.09	100.0	3011060	4.0	668818	12	ncbi
GCA_015294605.1_PDT000744070.1	98.99	11.11	100.0	3286634	4.0	240264	31	ncbi
GCA_015294645.1_PDT000744069.1	98.99	11.11	100.0	3112490	4.0	558450	17	ncbi
GCA_015294665.1_PDT000745258.1	98.99	7.07	100.0	3139252	3.0	84083	109	ncbi
GCA_015294685.1_PDT000745259.1	98.99	4.04	100.0	3157876	26.0	101612	161	ncbi
GCA_015294745.1_PDT000744108.1	98.99	8.08	100.0	3105149	3.0	354395	37	ncbi
GCA_015294765.1_PDT000744099.1	98.99	14.14	100.0	3310592	4.0	262874	47	ncbi
GCA_015294785.1_PDT000745249.1	98.99	6.06	100.0	3072903	3.0	164598	67	ncbi
GCA_015294805.1_PDT000744112.1	98.99	5.05	100.0	3129099	3.0	262874	34	ncbi
GCA_015297785.1_PDT000727420.1	98.99	4.08	87.5	2880839	3.0	71338	99	ncbi
GCA_015297815.1_PDT000727419.1	98.99	7.07	100.0	3016098	5.0	112316	58	ncbi
GCA_015297845.1_PDT000727423.1	98.99	4.08	87.5	2806289	3.0	73191	100	ncbi
GCA_015297865.1_PDT000727424.1	98.99	11.11	94.12	3057507	3.0	76652	118	ncbi
GCA_015297885.1_PDT000727415.1	98.99	5.05	100.0	2972681	4.0	102465	79	ncbi
GCA_015297905.1_PDT000727412.1	98.99	4.08	88.89	2964566	3.0	67207	98	ncbi
GCA_015297925.1_PDT000727417.1	98.99	7.07	100.0	2887166	3.0	103464	71	ncbi
GCA_015297945.1_PDT000727418.1	98.99	3.07	87.5	2993175	3.0	104139	98	ncbi
GCA_015297965.1_PDT000727416.1	98.99	2.02	100.0	2888397	3.0	50571	131	ncbi
GCA_015297985.1_PDT000727407.1	98.99	4.04	100.0	3028215	3.0	68108	118	ncbi
GCA_015297995.1_PDT000727410.1	98.99	7.07	100.0	2930388	3.0	91513	86	ncbi
GCA_015298025.1_PDT000727414.1	98.99	3.03	100.0	3068353	3.0	88717	90	ncbi
GCA_015298045.1_PDT000727409.1	98.99	2.02	100.0	2855574	3.0	60136	119	ncbi
GCA_015298055.1_PDT000726597.1	98.99	5.09	90.0	3132581	3.0	218705	60	ncbi
GCA_015298085.1_PDT000727411.1	98.99	5.05	100.0	2985314	3.0	47465	131	ncbi
GCA_015298105.1_PDT000726658.1	98.99	4.04	100.0	3066324	3.0	143339	67	ncbi
GCA_015298125.1_PDT000727405.1	98.99	2.06	83.33	3008774	3.0	71246	90	ncbi
GCA_015298145.1_PDT000726180.1	98.99	2.02	100.0	2932205	3.0	296029	49	ncbi
GCA_015298245.1_PDT000726062.1	98.99	12.12	100.0	3096468	3.0	188850	47	ncbi
GCA_015298445.1_PDT000726134.1	98.99	2.02	100.0	3238062	3.0	114865	94	ncbi
GCA_015298625.1_PDT000727406.1	98.99	4.55	100.0	2879310	3.0	79431	79	ncbi
GCA_015298725.1_PDT000726531.1	98.99	4.04	100.0	3000895	3.0	98293	65	ncbi
GCA_015298745.1_PDT000726518.1	98.99	8.59	100.0	3043779	3.0	148504	63	ncbi
GCA_015298765.1_PDT000726681.1	98.99	0.67	100.0	3196384	1.0	93911	115	ncbi
GCA_015298785.1_PDT000726569.1	98.99	2.02	100.0	3150019	3.0	115664	79	ncbi
GCA_015298825.1_PDT000726530.1	98.99	5.05	100.0	3193995	3.0	166502	56	ncbi
GCA_015298845.1_PDT000726449.1	98.99	4.04	100.0	3015145	3.0	155165	55	ncbi
GCA_015298925.1_PDT000726348.1	98.99	4.04	100.0	3051490	3.0	184615	72	ncbi
GCA_015298945.1_PDT000726415.1	98.99	9.09	100.0	3169069	4.0	140438	71	ncbi
GCA_015298965.1_PDT000726445.1	98.99	3.03	100.0	3171016	3.0	157832	61	ncbi
GCA_015298985.1_PDT000726304.1	98.99	2.02	100.0	3115707	3.0	102379	101	ncbi
GCA_015299045.1_PDT000726351.1	98.99	1.52	100.0	2925159	2.0	143627	63	ncbi
GCA_015299065.1_PDT000726306.1	98.99	4.04	100.0	2798186	3.0	160617	42	ncbi
GCA_015299085.1_PDT000726249.1	98.99	7.61	92.31	3130570	2.0	204957	64	ncbi
GCA_015299165.1_PDT000726206.1	98.99	6.06	100.0	3242011	3.0	194573	81	ncbi
GCA_015299205.1_PDT000726007.1	98.99	3.07	87.5	3171790	3.0	197599	92	ncbi
GCA_015299225.1_PDT000726006.1	98.99	3.03	100.0	3007690	3.0	166948	63	ncbi
GCA_015299245.1_PDT000726029.1	98.99	3.03	100.0	3140414	3.0	127512	72	ncbi
GCA_015299265.1_PDT000726005.1	98.99	2.02	100.0	3009710	3.0	110542	85	ncbi
GCA_015299285.1_PDT000722273.1	98.99	4.04	100.0	2926018	3.0	115942	61	ncbi
GCA_015299305.1_PDT000722267.1	98.99	8.08	100.0	3035805	3.0	129230	55	ncbi
GCA_015299325.1_PDT000722279.1	98.99	2.02	100.0	3096016	3.0	56342	116	ncbi
GCA_015299345.1_PDT000722270.1	98.99	3.03	100.0	3064899	3.0	88837	83	ncbi
GCA_015299365.1_PDT000722277.1	98.99	7.07	100.0	3058512	3.0	66556	97	ncbi
GCA_015299385.1_PDT000722271.1	98.99	9.09	100.0	2944639	3.0	124811	53	ncbi
GCA_015299405.1_PDT000722269.1	98.99	2.02	100.0	2852972	3.0	101881	65	ncbi
GCA_015299425.1_PDT000722275.1	98.99	5.56	100.0	3073537	3.0	74009	91	ncbi
GCA_015299445.1_PDT000722278.1	98.99	7.07	100.0	3043951	4.0	237108	49	ncbi
GCA_015299465.1_PDT000725945.1	98.99	10.1	100.0	3176412	4.0	179463	56	ncbi
GCA_015299505.1_PDT000705594.1	98.99	2.02	100.0	2857124	3.0	91251	99	ncbi
GCA_015299545.1_PDT000725943.1	98.99	2.02	100.0	3038537	3.0	155478	65	ncbi
GCA_015299585.1_PDT000725952.1	98.99	10.1	100.0	3390601	4.0	105089	113	ncbi
GCA_015299665.1_PDT000725916.1	98.99	3.03	100.0	2717069	3.0	278492	34	ncbi
GCA_015299685.1_PDT000722268.1	98.99	5.05	100.0	3020244	3.0	85102	102	ncbi
GCA_015299705.1_PDT000725906.1	98.99	4.04	100.0	3177246	3.0	157180	55	ncbi
GCA_015299725.1_PDT000709795.1	98.99	4.04	100.0	2903582	3.0	98315	73	ncbi
GCA_015299745.1_PDT000720399.1	98.99	3.07	87.5	3163380	3.0	75910	90	ncbi
GCA_015299765.1_PDT000722266.1	98.99	3.03	100.0	2961394	3.0	47721	129	ncbi
GCA_015299785.1_PDT000722263.1	98.99	5.09	90.0	3005022	3.0	120324	56	ncbi
GCA_015299845.1_PDT000722262.1	98.99	14.14	100.0	3076338	4.0	111578	49	ncbi
GCA_015299885.1_PDT000712985.1	98.99	2.09	75.0	3009360	2.0	241514	57	ncbi
GCA_015299925.1_PDT000705593.1	98.99	1.01	100.0	2894551	1.0	32162	216	ncbi
GCA_015300005.1_PDT000709792.1	98.99	3.03	100.0	2898442	3.0	98639	72	ncbi
GCA_015300025.1_PDT000706229.1	98.99	2.06	83.33	2969642	3.0	38011	204	ncbi
GCA_015300105.1_PDT000706225.1	98.99	2.02	100.0	2794278	3.0	69188	115	ncbi
GCA_015300125.1_PDT000706211.1	98.99	2.06	83.33	2897799	3.0	38729	172	ncbi
GCA_015300145.1_PDT000706206.1	98.99	2.02	100.0	2881179	3.0	140156	48	ncbi
GCA_015300165.1_PDT000706205.1	98.99	2.02	100.0	3103066	3.0	36896	233	ncbi
GCA_015300185.1_PDT000706209.1	98.99	3.03	100.0	3224968	3.0	51404	217	ncbi
GCA_015300205.1_PDT000706204.1	98.99	2.02	100.0	3113791	3.0	30949	239	ncbi
GCA_015300225.1_PDT000706199.1	98.99	3.03	100.0	2900740	3.0	84529	67	ncbi
GCA_015300245.1_PDT000706196.1	98.99	4.04	100.0	2797544	3.0	81708	69	ncbi
GCA_015300265.1_PDT000706181.1	98.99	2.02	100.0	3237990	3.0	120162	120	ncbi
GCA_015300285.1_PDT000706193.1	98.99	3.03	100.0	3033064	3.0	81080	129	ncbi
GCA_015300305.1_PDT000705687.1	98.99	3.03	100.0	3176469	3.0	140532	90	ncbi
GCA_015300315.1_PDT000706192.1	98.99	2.56	85.71	3034415	3.0	30153	275	ncbi
GCA_015300345.1_PDT000705688.1	98.99	3.03	100.0	3152715	3.0	102290	106	ncbi
GCA_015300365.1_PDT000705682.1	98.99	2.02	100.0	3128767	3.0	140532	85	ncbi
GCA_015300385.1_PDT000705686.1	98.99	3.03	100.0	3161541	3.0	140532	100	ncbi
GCA_015300405.1_PDT000705615.1	98.99	2.02	100.0	2752224	3.0	194774	48	ncbi
GCA_015300425.1_PDT000705683.1	98.99	2.02	100.0	3163440	3.0	103361	89	ncbi
GCA_015300445.1_PDT000705685.1	98.99	2.02	100.0	3166330	3.0	103361	89	ncbi
GCA_015300465.1_PDT000705596.1	98.99	3.03	100.0	3298083	3.0	218668	69	ncbi
GCA_015300485.1_PDT000705621.1	98.99	0.0	0.0	2987087	0.0	111045	104	ncbi
GCA_015300505.1_PDT000705620.1	98.99	0.67	100.0	2934509	1.0	261716	65	ncbi
GCA_015300525.1_PDT000705607.1	98.99	3.03	100.0	2943583	3.0	157129	66	ncbi
GCA_015300545.1_PDT000705613.1	98.99	2.02	100.0	2955614	3.0	182969	72	ncbi
GCA_015300565.1_PDT000705597.1	98.99	2.53	100.0	2962755	3.0	211586	72	ncbi
GCA_015300585.1_PDT000705595.1	98.99	2.53	100.0	2838373	3.0	289558	53	ncbi
GCA_015300605.1_PDT000709797.1	98.99	2.02	100.0	2778961	3.0	95313	75	ncbi
GCA_015300625.1_PDT000706230.1	98.99	2.02	100.0	3003842	3.0	39390	204	ncbi
GCA_015300675.1_PDT000709799.1	98.99	3.07	87.5	2971305	3.0	120246	100	ncbi
GCA_015300725.1_PDT000709836.1	98.99	6.06	100.0	3330006	3.0	147838	56	ncbi
GCA_015300745.1_PDT000719983.1	98.99	5.05	100.0	2922484	4.0	58360	103	ncbi
GCA_015300765.1_PDT000719980.1	98.99	3.03	100.0	3277752	3.0	83714	130	ncbi
GCA_015300785.1_PDT000720098.1	98.99	6.57	100.0	3025629	3.0	97463	91	ncbi
GCA_015300805.1_PDT000719979.1	98.99	3.03	100.0	3083698	3.0	64089	117	ncbi
GCA_015300825.1_PDT000719984.1	98.99	3.03	100.0	2868791	3.0	350403	37	ncbi
GCA_015300845.1_PDT000719976.1	98.99	2.02	100.0	2955822	2.0	64892	128	ncbi
GCA_015300865.1_PDT000720332.1	98.99	3.03	100.0	2844391	3.0	48322	142	ncbi
GCA_015300885.1_PDT000719975.1	98.99	3.07	87.5	2839495	3.0	59105	109	ncbi
GCA_015300925.1_PDT000719973.1	98.99	14.14	100.0	3131332	3.0	209571	51	ncbi
GCA_015300945.1_PDT000719977.1	98.99	2.02	100.0	2989508	3.0	51952	175	ncbi
GCA_015301025.1_PDT000719988.1	98.99	3.07	87.5	2953507	3.0	56259	106	ncbi
GCA_015301045.1_PDT000706224.1	98.99	2.02	100.0	3154632	3.0	120981	91	ncbi
GCA_015301065.1_PDT000706219.1	98.99	1.52	100.0	2734203	3.0	91005	76	ncbi
GCA_015301125.1_PDT000705400.1	98.99	2.02	100.0	3303098	3.0	130344	77	ncbi
GCA_015301145.1_PDT000705524.1	98.99	2.02	100.0	2941288	3.0	142374	80	ncbi
GCA_015301165.1_PDT000705504.1	98.99	1.52	100.0	2936485	2.0	137405	112	ncbi
GCA_015301195.1_PDT000705394.1	98.99	2.02	100.0	3351980	3.0	126998	93	ncbi
GCA_015301225.1_PDT000705396.1	98.99	3.03	100.0	3307044	3.0	104784	95	ncbi
GCA_015301245.1_PDT000705393.1	98.99	2.02	100.0	3276808	3.0	129765	76	ncbi
GCA_015301265.1_PDT000705383.1	98.99	2.02	100.0	3278530	3.0	151458	87	ncbi
GCA_015301285.1_PDT000705385.1	98.99	2.02	100.0	3257386	3.0	84840	112	ncbi
GCA_015301305.1_PDT000705388.1	98.99	1.52	100.0	3107646	3.0	131593	97	ncbi
GCA_015301325.1_PDT000705364.1	98.99	2.02	100.0	3249758	3.0	119338	91	ncbi
GCA_015301345.1_PDT000705496.1	98.99	4.04	100.0	2878092	3.0	140279	70	ncbi
GCA_015301365.1_PDT000705397.1	98.99	1.01	100.0	3323158	2.0	83876	124	ncbi
GCA_015301385.1_PDT000705395.1	98.99	2.02	100.0	3361613	3.0	114679	91	ncbi
GCA_015301405.1_PDT000705589.1	98.99	2.02	100.0	2756508	3.0	288261	34	ncbi
GCA_015301425.1_PDT000705401.1	98.99	0.34	100.0	3353962	0.0	118094	95	ncbi
GCA_015301465.1_PDT000705535.1	98.99	1.52	100.0	2870353	2.0	511244	32	ncbi
GCA_015301485.1_PDT000705604.1	98.99	1.01	100.0	2825676	1.0	122845	58	ncbi
GCA_015301505.1_PDT000705600.1	98.99	2.02	100.0	3194303	3.0	63199	150	ncbi
GCA_015301545.1_PDT000705586.1	98.99	1.52	100.0	2881989	2.0	369210	46	ncbi
GCA_015301565.1_PDT000705533.1	98.99	2.02	100.0	2930000	3.0	644846	36	ncbi
GCA_015301585.1_PDT000705581.1	98.99	5.05	100.0	2925245	3.0	321080	41	ncbi
GCA_015301605.1_PDT000705577.1	98.99	2.02	100.0	2937583	3.0	201390	68	ncbi
GCA_015301625.1_PDT000705563.1	98.99	0.0	0.0	2952084	0.0	97157	64	ncbi
GCA_015301665.1_PDT000705564.1	98.99	2.53	100.0	3078131	3.0	138814	86	ncbi
GCA_015301685.1_PDT000705576.1	98.99	0.0	0.0	3075442	0.0	162606	72	ncbi
GCA_015301705.1_PDT000705556.1	98.99	2.02	100.0	2932464	3.0	305476	44	ncbi
GCA_015301725.1_PDT000705561.1	98.99	1.01	100.0	2964461	1.0	291531	63	ncbi
GCA_015301745.1_PDT000705544.1	98.99	3.03	100.0	2818056	3.0	317560	36	ncbi
GCA_015301765.1_PDT000705547.1	98.99	2.02	100.0	2939544	3.0	219037	50	ncbi
GCA_015301785.1_PDT000705554.1	98.99	1.01	100.0	2845875	1.0	289748	41	ncbi
GCA_015301805.1_PDT000705541.1	98.99	5.09	90.91	3036992	3.0	174873	48	ncbi
GCA_015301825.1_PDT000705492.1	98.99	0.34	100.0	3008285	0.0	15287	333	ncbi
GCA_015301865.1_PDT000705399.1	98.99	2.02	100.0	3196089	3.0	117999	80	ncbi
GCA_015301885.1_PDT000705494.1	98.99	3.03	100.0	3033270	3.0	149642	78	ncbi
GCA_015301905.1_PDT000705521.1	98.99	2.02	100.0	2760960	3.0	369381	36	ncbi
GCA_015301925.1_PDT000705495.1	98.99	2.02	100.0	2856366	3.0	368407	30	ncbi
GCA_015301945.1_PDT000705519.1	98.99	2.02	100.0	2902099	3.0	197671	67	ncbi
GCA_015301965.1_PDT000705512.1	98.99	2.02	100.0	2738779	3.0	216867	48	ncbi
GCA_015301985.1_PDT000705582.1	98.99	2.02	100.0	2882948	3.0	289747	33	ncbi
GCA_015302005.1_PDT000705398.1	98.99	2.02	100.0	3249376	3.0	131835	79	ncbi
GCA_015302065.1_PDT000705484.1	98.99	0.67	100.0	2958375	1.0	218617	55	ncbi
GCA_015302145.1_PDT000705387.1	98.99	2.02	100.0	3310446	3.0	152504	78	ncbi
GCA_015302165.1_PDT000705391.1	98.99	5.05	100.0	3354154	3.0	160100	92	ncbi
GCA_015302185.1_PDT000705389.1	98.99	2.02	100.0	3413407	3.0	119340	95	ncbi
GCA_015302205.1_PDT000705338.1	98.99	0.0	0.0	3213511	0.0	74388	135	ncbi
GCA_015302225.1_PDT000705392.1	98.99	0.34	100.0	3339550	0.0	88928	107	ncbi
GCA_015302245.1_PDT000705390.1	98.99	0.37	50.0	3385886	0.0	122200	119	ncbi
GCA_015302265.1_PDT000705382.1	98.99	1.01	100.0	2982840	2.0	183583	51	ncbi
GCA_015302285.1_PDT000705360.1	98.99	0.34	100.0	3324045	0.0	152504	75	ncbi
GCA_015302305.1_PDT000705297.1	98.99	4.04	100.0	3265516	3.0	188815	54	ncbi
GCA_015302325.1_PDT000705358.1	98.99	2.06	83.33	2952432	3.0	204493	57	ncbi
GCA_015302345.1_PDT000705366.1	98.99	2.02	100.0	3401795	3.0	131831	88	ncbi
GCA_015302365.1_PDT000705361.1	98.99	2.02	100.0	3301303	1.0	160097	101	ncbi
GCA_015302385.1_PDT000705359.1	98.99	4.04	100.0	2839694	3.0	597652	19	ncbi
GCA_015302405.1_PDT000705386.1	98.99	3.03	100.0	3279270	3.0	139422	84	ncbi
GCA_015302425.1_PDT000705339.1	98.99	3.03	100.0	3222077	3.0	117999	82	ncbi
GCA_015302445.1_PDT000705356.1	98.99	3.03	100.0	3488285	3.0	135899	89	ncbi
GCA_015302465.1_PDT000705352.1	98.99	0.0	0.0	3313224	0.0	105932	115	ncbi
GCA_015302485.1_PDT000705357.1	98.99	12.12	100.0	3424234	3.0	173183	78	ncbi
GCA_015302505.1_PDT000705331.1	98.99	4.04	100.0	3262462	3.0	107117	102	ncbi
GCA_015302525.1_PDT000705336.1	98.99	2.02	100.0	3192298	3.0	145940	72	ncbi
GCA_015302545.1_PDT000705335.1	98.99	2.02	100.0	3353749	3.0	230715	66	ncbi
GCA_015302565.1_PDT000705333.1	98.99	3.03	100.0	3213647	3.0	85883	100	ncbi
GCA_015302585.1_PDT000705334.1	98.99	4.04	100.0	3261130	3.0	143570	91	ncbi
GCA_015302605.1_PDT000705295.1	98.99	2.02	100.0	3203900	3.0	159582	60	ncbi
GCA_015302625.1_PDT000705329.1	98.99	2.02	100.0	3358092	3.0	82455	104	ncbi
GCA_015302645.1_PDT000705332.1	98.99	1.01	100.0	3227601	1.0	71795	119	ncbi
GCA_015302665.1_PDT000705330.1	98.99	0.34	100.0	3279189	0.0	178979	64	ncbi
GCA_015302685.1_PDT000705310.1	98.99	0.67	100.0	3194981	1.0	48177	180	ncbi
GCA_015302725.1_PDT000705327.1	98.99	2.02	100.0	3349569	3.0	132627	84	ncbi
GCA_015302745.1_PDT000705328.1	98.99	2.02	100.0	3243107	3.0	143354	87	ncbi
GCA_015302765.1_PDT000705326.1	98.99	1.52	100.0	3186110	2.0	144459	89	ncbi
GCA_015302805.1_PDT000705323.1	98.99	1.01	100.0	3357533	1.0	121639	118	ncbi
GCA_015302815.1_PDT000705325.1	98.99	2.02	100.0	3262905	3.0	108570	107	ncbi
GCA_015302845.1_PDT000705324.1	98.99	2.02	100.0	3219222	3.0	131586	102	ncbi
GCA_015302865.1_PDT000705322.1	98.99	1.52	100.0	3301948	2.0	143366	122	ncbi
GCA_015302885.1_PDT000705308.1	98.99	2.02	100.0	3016299	3.0	245318	47	ncbi
GCA_015302905.1_PDT000705311.1	98.99	2.02	100.0	3422410	3.0	126998	95	ncbi
GCA_015302925.1_PDT000705321.1	98.99	1.01	100.0	3310918	1.0	44504	175	ncbi
GCA_015303025.1_PDT000705296.1	98.99	2.02	100.0	3221198	3.0	156222	70	ncbi
GCA_015303085.1_PDT000705293.1	98.99	0.0	0.0	3251379	0.0	169360	67	ncbi
GCA_015303125.1_PDT000705291.1	98.99	0.0	0.0	3191735	0.0	188846	83	ncbi
GCA_015303145.1_PDT000705294.1	98.99	0.0	0.0	3346867	0.0	50543	152	ncbi
GCA_015303165.1_PDT000705290.1	98.99	2.02	100.0	3298716	3.0	124405	98	ncbi
GCA_015303185.1_PDT000705292.1	98.99	2.02	100.0	3169115	3.0	215698	72	ncbi
GCA_015303225.1_PDT000705283.1	98.99	2.02	100.0	3333003	3.0	151167	88	ncbi
GCA_015303235.1_PDT000705280.1	98.99	0.0	0.0	3365219	0.0	126999	84	ncbi
GCA_015303265.1_PDT000705219.1	98.99	1.01	100.0	3184784	2.0	140848	73	ncbi
GCA_015303285.1_PDT000705221.1	98.99	1.52	100.0	3320017	3.0	119340	99	ncbi
GCA_015303305.1_PDT000705255.1	98.99	0.67	100.0	3382088	1.0	141856	108	ncbi
GCA_015303325.1_PDT000705218.1	98.99	0.67	100.0	3222426	1.0	160101	99	ncbi
GCA_015303345.1_PDT000705217.1	98.99	0.0	0.0	3002533	0.0	85951	56	ncbi
GCA_015303355.1_PDT000705279.1	98.99	3.03	100.0	3309630	3.0	132677	71	ncbi
GCA_015303385.1_PDT000705212.1	98.99	10.1	100.0	3326402	3.0	143365	105	ncbi
GCA_015303405.1_PDT000705220.1	98.99	3.03	100.0	3499720	3.0	140710	103	ncbi
GCA_015303425.1_PDT000705214.1	98.99	2.02	100.0	3271649	1.0	105086	116	ncbi
GCA_015303445.1_PDT000705213.1	98.99	0.67	100.0	3245869	1.0	131629	81	ncbi
GCA_015303465.1_PDT000705211.1	98.99	2.02	100.0	3456190	3.0	75740	143	ncbi
GCA_015303485.1_PDT000705215.1	98.99	7.07	100.0	3235275	3.0	160100	80	ncbi
GCA_015303505.1_PDT000705216.1	98.99	0.34	100.0	3237296	0.0	91264	90	ncbi
GCA_015303525.1_PDT000705210.1	98.99	0.34	100.0	3319749	0.0	72415	137	ncbi
GCA_015303545.1_PDT000705208.1	98.99	2.36	100.0	3257314	2.0	160100	101	ncbi
GCA_015303565.1_PDT000705206.1	98.99	0.67	100.0	3462956	1.0	156222	94	ncbi
GCA_015303585.1_PDT000705209.1	98.99	0.0	0.0	3278749	0.0	153706	86	ncbi
GCA_015303605.1_PDT000705207.1	98.99	2.02	100.0	3174488	3.0	90992	125	ncbi
GCA_015303625.1_PDT000705194.1	98.99	2.02	100.0	3251911	3.0	160107	84	ncbi
GCA_015303645.1_PDT000705309.1	98.99	1.01	100.0	3227756	1.0	112454	80	ncbi
GCA_015303665.1_PDT000705301.1	98.99	0.67	100.0	3488603	1.0	83968	138	ncbi
GCA_015303685.1_PDT000705300.1	98.99	1.52	100.0	3363792	3.0	113045	107	ncbi
GCA_015303705.1_PDT000705299.1	98.99	4.04	100.0	3367164	3.0	92345	132	ncbi
GCA_015303725.1_PDT000705306.1	98.99	0.0	0.0	3362130	0.0	73263	140	ncbi
GCA_015303745.1_PDT000705307.1	98.99	0.67	100.0	3238701	1.0	160100	70	ncbi
GCA_015303765.1_PDT000705298.1	98.99	0.34	100.0	3446929	0.0	91245	126	ncbi
GCA_015303785.1_PDT000705189.1	98.99	2.02	100.0	3336547	3.0	121263	98	ncbi
GCA_015303795.1_PDT000705187.1	98.99	2.02	100.0	3176024	3.0	129394	71	ncbi
GCA_015303825.1_PDT000705188.1	98.99	3.03	100.0	3310709	3.0	160100	91	ncbi
GCA_015303835.1_PDT000705191.1	98.99	1.01	100.0	3271595	2.0	156222	84	ncbi
GCA_015303865.1_PDT000705184.1	98.99	0.0	0.0	3307672	0.0	104961	108	ncbi
GCA_015303885.1_PDT000705103.1	98.99	2.02	100.0	3341213	3.0	116399	105	ncbi
GCA_015303905.1_PDT000705193.1	98.99	1.01	100.0	3336342	2.0	140406	94	ncbi
GCA_015303925.1_PDT000705192.1	98.99	3.03	100.0	3186221	3.0	170501	76	ncbi
GCA_015303945.1_PDT000705183.1	98.99	2.02	100.0	3142047	3.0	352925	51	ncbi
GCA_015303965.1_PDT000705181.1	98.99	0.0	0.0	3297876	0.0	114679	95	ncbi
GCA_015303985.1_PDT000705180.1	98.99	0.0	0.0	3241275	0.0	143354	77	ncbi
GCA_015303995.1_PDT000705182.1	98.99	1.52	100.0	3366126	2.0	114680	102	ncbi
GCA_015304025.1_PDT000705174.1	98.99	2.02	100.0	3407012	3.0	124722	88	ncbi
GCA_015304045.1_PDT000705175.1	98.99	0.34	100.0	3278833	0.0	119708	91	ncbi
GCA_015304065.1_PDT000705179.1	98.99	1.01	100.0	3248294	1.0	105086	82	ncbi
GCA_015304085.1_PDT000705162.1	98.99	0.0	0.0	3316753	0.0	105086	114	ncbi
GCA_015304105.1_PDT000705168.1	98.99	2.02	100.0	3371265	3.0	146237	92	ncbi
GCA_015304125.1_PDT000705156.1	98.99	2.02	100.0	3308517	3.0	160100	95	ncbi
GCA_015304145.1_PDT000705152.1	98.99	2.02	100.0	3266646	3.0	114679	87	ncbi
GCA_015304165.1_PDT000705155.1	98.99	3.03	100.0	3306912	3.0	119338	73	ncbi
GCA_015304185.1_PDT000705154.1	98.99	4.04	100.0	3281890	3.0	132345	122	ncbi
GCA_015304205.1_PDT000705153.1	98.99	2.02	100.0	3280380	3.0	101807	95	ncbi
GCA_015304225.1_PDT000705144.1	98.99	0.67	100.0	3271618	1.0	131593	99	ncbi
GCA_015304245.1_PDT000705151.1	98.99	2.02	100.0	3282475	3.0	111372	93	ncbi
GCA_015304265.1_PDT000705143.1	98.99	0.0	0.0	3290158	0.0	73965	136	ncbi
GCA_015304285.1_PDT000705149.1	98.99	0.67	100.0	3188188	1.0	113979	99	ncbi
GCA_015304305.1_PDT000705145.1	98.99	0.34	100.0	3346636	0.0	46268	211	ncbi
GCA_015304325.1_PDT000705148.1	98.99	1.01	100.0	3204149	1.0	124268	83	ncbi
GCA_015304345.1_PDT000705146.1	98.99	0.67	100.0	3356048	0.0	143354	98	ncbi
GCA_015304365.1_PDT000705142.1	98.99	1.52	100.0	2981623	2.0	326916	25	ncbi
GCA_015304385.1_PDT000705141.1	98.99	0.67	100.0	3372247	0.0	67399	126	ncbi
GCA_015304405.1_PDT000705139.1	98.99	0.67	100.0	3279422	1.0	132523	96	ncbi
GCA_015304425.1_PDT000705140.1	98.99	1.01	100.0	2968709	2.0	262194	39	ncbi
GCA_015304435.1_PDT000705150.1	98.99	2.02	100.0	3326850	3.0	119338	91	ncbi
GCA_015304465.1_PDT000705114.1	98.99	1.01	100.0	3342487	1.0	111274	102	ncbi
GCA_015304485.1_PDT000705117.1	98.99	1.52	100.0	3350227	2.0	156362	93	ncbi
GCA_015304505.1_PDT000705118.1	98.99	2.02	100.0	3294430	3.0	124406	92	ncbi
GCA_015304525.1_PDT000705115.1	98.99	0.0	0.0	3133507	0.0	106351	67	ncbi
GCA_015304545.1_PDT000705104.1	98.99	2.02	100.0	3372659	3.0	89078	156	ncbi
GCA_015304565.1_PDT000705102.1	98.99	5.56	100.0	3125930	3.0	169295	54	ncbi
GCA_015304585.1_PDT000705060.1	98.99	1.52	100.0	3279938	2.0	188825	65	ncbi
GCA_015304605.1_PDT000705059.1	98.99	1.01	100.0	3395241	1.0	97963	105	ncbi
